Year,World rank,EU rank,Company,Country,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%)
2024,,376,FLIX SE,Germany,DEU,Others,Travel & Tourism,48.477,11.0024729803993,2000.1,30.6548682509519,2.42372881355932,29.3,27.0984253676311,1.46492675366232,165.450511945392,-44.0,-60.1225325817035,-2.19989000549973,,,5622.0,1.77407675597393
2024,,377,GAZTRANSPORT ET TECHNIGAZ,France,FRA,Others,Support Services,48.298,28.1317981641641,641.387,49.9604866917307,7.53024305138707,61.698,43.071143678694,9.61946531501262,78.281305714934,369.647,61.7916497060896,57.6324434389846,4773.345705749,7.37006565644574,888.0,16.3826998689384
2024,,378,FLSMIDTH & CO. A/S,Denmark,DNK,Industrials,Industrial Engineering,48.2716082490815,-4.50928381962867,2706.83043256725,-16.2573633120382,1.78332590280873,51.4897154656869,118.181818181818,1.90221429632932,93.7500000000001,233.04459760251,44.833333333333,8.6095011641155,2765.67538347449,24.5742183899808,7739.0,-17.4682734350005
2024,,379,ADOLF WUERTH GMBH & CO. KG,Germany,DEU,Industrials,General Industrials,47.9,-3.8152610441767,20214.3,-0.891832792382902,0.236960963278471,752.5,-13.1663974151858,3.72261221016805,6.36544850498339,962.3,-35.2509756425784,4.76049133534181,,,88393.0,1.84111988017743
2024,,380,GLANBIA PLC,Ireland,IRL,Others,Food Producers,47.3577822697084,4.68085106382999,3695.92838579267,-29.2273380764551,1.28135010547699,52.2668206757147,29.2857142857143,1.41417298226424,90.6077348066299,225.912022331312,-40.1580826109129,6.11245670234653,3496.3882065,-16.3028170836344,5115.0,5.3770086526576
2024,,381,NEXUS AG,Germany,DEU,ICT services,Software & Computer Services,47.119,15.5869005274132,261.463,8.28463631506799,18.0212879068931,10.388,9.84455958549222,3.97302868857161,453.590681555641,35.213,14.5398952607098,13.4676799394178,1186.771493782,16.440672793649,1774.0,4.97041420118343
2024,,382,NOVARES GROUP,France,FRA,Automobiles & Parts,Automobiles & Parts,46.685,-16.4773235530906,1230.187,2.25653344859688,3.79495149924361,54.65,-14.7079938820739,4.44241403949156,85.4254345837145,3.374,-113.126872349531,0.274267245548848,,,8730.0,-2.43629861421547
2024,,383,X-FAB SILICON FOUNDRIES SE,Germany,DEU,ICT producers,Technology Hardware & Equipment,46.2672056983348,5.9818318119682,785.814804119742,-9.96960694143936,5.88780021142038,489.615939936471,42.6837888784166,62.3067849281526,9.44969350963902,79.4985080373472,-46.2308678866951,10.1166976774382,657.177899197,-53.2996423954272,4696.0,2.33166267160601
2024,,384,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A.",Spain,ESP,Automobiles & Parts,Automobiles & Parts,46.161,23.0861531077514,4211.543,10.0974960035657,1.0960590928313,86.064,9.01905147952978,2.04352656496681,53.6356664807585,208.245,25.5486290303133,4.94462480853217,1198.112238654,7.20859631533826,15916.0,6.73999061095835
2024,,385,CORBION N.V.,Netherlands,NLD,Others,Food Producers,45.9,3.6117381489842,1332.0,-7.7434547721291,3.44594594594595,64.1,-48.5553772070626,4.81231231231231,71.606864274571,78.44,-33.0716723549488,5.88888888888889,1258.206696621,9.58792923454818,2399.0,-12.027869453612
2024,,386,PSI SOFTWARE SE,Germany,DEU,ICT services,Software & Computer Services,45.6,4.82758620689656,260.838,-3.35431711320496,17.4821153359557,2.969,-2.62381108560184,1.13825439544852,1535.87066352307,-19.819,-5155.86734693877,-7.59820271586195,326.505200824,-19.0661532311268,2434.0,5.36796536796537
2024,,387,HYPOPORT SE,Germany,DEU,Financial,Financial Services,45.166,-2.71818730076678,560.684,55.7918603584954,8.0555179031326,28.585,-5.30064601623322,5.09823715319146,158.005947175092,17.903,34.6292675590314,3.19306418588724,1153.836293656,-4.27594085574714,2222.0,0.588501584427343
2024,,388,FORMYCON AG,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,44.634,67.1560182757846,69.674,-10.3248558484349,64.0611992995952,1.545,50.1457725947522,2.21746993139478,2888.93203883495,-152.874,41329.2682926829,-219.413267502942,911.484406246,2.30559321301053,235.0,-1.26050420168067
2024,,389,MUNTERS GROUP AB,Sweden,SWE,Industrials,General Industrials,44.419233790034,14.1255605381163,1348.54699362946,10.9332376166544,3.29385879764447,66.4979492102278,135.913312693499,4.93108134342847,66.7979002624671,165.895802426041,20.3926535782142,12.3018184171359,2994.09011285777,13.7618811723266,5351.0,7.42822726360169
2024,,390,NKT A/S,Denmark,DNK,ICT producers,Electronic & Electrical Equipment,43.0,14.0583554376658,3280.0,23.5265318419764,1.3109756097561,463.0,126.40586797066,14.1158536585366,9.28725701943845,230.0,33.954571927781,7.01219512195122,3724.54856483954,11.4119226762896,5409.0,20.9255533199195
2024,,391,AMBU A/S,Denmark,DNK,Health industries,Health Care Equipment & Services,42.639920620022,-8.88252148997139,722.867333529995,12.9005235602094,5.89872008903729,11.7997264608866,23.9436619718311,1.6323502133185,361.363636363636,41.7013060151787,5.78231292516986,5.76887404934149,4133.17926006808,77.7095421063235,5196.0,12.5649913344887
2024,,392,SSAB AB,Sweden,SWE,Industrials,Industrial Metals & Mining,42.5866131425081,26.0981912144704,9025.04581551619,-13.4497736193286,0.471871434373127,716.90374378218,25.0951728338663,7.9434914618345,5.9403530127815,686.883672222707,-52.8541479484876,7.61086077858787,1161.50227538756,-42.9376893024674,14618.0,0.363886028149674
2024,,393,GENFIT,France,FRA,Health industries,Pharmaceuticals & Biotechnology,42.467,7.77058748889734,67.002,134.559775949589,63.381690098803,0.979,136.473429951691,1.4611504134205,4337.79366700715,3.281,-112.582933844679,4.89686875018656,176.736518266,0.181775259400018,170.0,10.3896103896104
2024,,394,INTERNATIONAL GAME TECHNOLOGY PLC,Italy,ITA,Others,Travel & Leisure,42.3524882086823,-81.1965811965812,4160.16940995283,0.278422273781729,1.0180472003702,143.420925979401,-62.6566416040101,3.44747801943544,29.530201342282,1010.68437770719,6.27530364372469,24.2943081906525,3384.09380710026,-35.1660467094129,11036.0,0.181554103122731
2024,,395,ACTIA GROUP,France,FRA,ICT producers,Electronic & Electrical Equipment,42.004,1.67751930478565,535.124,-7.62926317315758,7.84939565409139,20.418,-6.13276940051489,3.81556424305395,205.720442746596,31.733,112.43138304994,5.93002743289406,55.073838532,-31.1557789840666,3994.0,-2.39491691104594
2024,,396,CECONOMY AG,Germany,DEU,Others,General Retailers,42.0,82.6086956521739,22442.0,0.899199712256092,0.187149095446039,193.0,9.65909090909091,0.859994652882987,21.7616580310881,263.0,-1111.53846153846,1.17190981195972,1598.318207198,64.6999951782804,40990.0,-0.90656351988396
2024,,397,PROSIEBENSAT.1 MEDIA SE,Germany,DEU,Others,Media,42.0,2.4390243902439,3918.0,1.71339563862928,1.07197549770291,209.0,-4.5662100456621,5.33435426237876,20.0956937799043,39.0,-144.827586206897,0.995405819295559,1160.340004444,-9.71718264953426,7041.0,-2.04507512520868
2024,,398,3SHAPE HOLDING A/S,Denmark,DNK,Health industries,Health Care Equipment & Services,41.6617501139746,26.2597324490823,444.719488320953,0.97352778924533,9.36809634119461,2.45957252809139,-47.8447540517488,0.553061557382509,1693.86141852478,181.274236369975,6.85525175943927,40.7614779946747,,,2197.0,7.43276283618582
2024,,399,CEREBRO GP GMBH,Germany,DEU,Others,Support Services,41.543,80.9600557564142,434.824,36.0580999852935,9.55398046106011,3.68,-60.5234928127011,0.846319430390227,1128.88586956522,246.944,5013.77096707393,56.7917134288816,,,1023.0,3.64741641337386
2024,,400,INNATE PHARMA,France,FRA,Health industries,Pharmaceuticals & Biotechnology,41.357,0.291000800252194,12.622,-75.6806227240323,327.658057360165,0.391,11.3960113960114,3.09776580573602,10577.2378516624,-51.575,307.096061251875,-408.61194739344,159.973961988,-24.2872903946569,181.0,1.11731843575419
2024,,401,LABORATOIRE FRANCAIS DU FRACTIONNEMENT ET DES BIOTECHNOLOGIES,France,FRA,Health industries,Pharmaceuticals & Biotechnology,40.933,7.93144363876072,599.6,13.9683450830718,6.82671781187458,110.57,-16.0593361877866,18.4406270847231,37.0199873383377,-124.233,33.5178298905917,-20.7193128752502,,,3289.0,13.7668626772743
2024,,402,EVS BROADCAST EQUIPMENT SA,Belgium,BEL,ICT producers,Electronic & Electrical Equipment,40.72,14.8660084626234,197.994,14.3211829714015,20.5662797862561,5.818,93.0965814802522,2.93847288301666,699.896871777243,44.703,8.65538865393029,22.5779569077851,443.421403731,7.27903068891207,705.0,13.3440514469453
2024,,403,KLARNA HOLDING AB,Sweden,SWE,Financial,Financial Services,40.3176542455712,-47.9143179255918,2239.46243127673,24.3976925687142,1.80032733224222,0.872676498821887,42.8571428571428,0.038968124074507,4620.0,507.723187014574,602.657004830919,22.6716545865482,,,3778.0,-21.1602671118531
2024,,404,SEQUANS COMMUNICATIONS S.A.,France,FRA,ICT producers,Electronic & Electrical Equipment,40.2406391375493,-8.74044968347525,35.4519203003176,9.56389814374111,113.50764301811,3.19183752045433,-39.2340113615539,9.00328527599035,1260.73582629674,66.9294446048705,-333.035055968898,188.789335071,83.9591444504223,-49.0637262672721,145.0,-56.0606060606061
2024,,405,SUESS MICROTEC SE,Germany,DEU,ICT producers,Technology Hardware & Equipment,40.057,27.940847679581,447.476,36.7570788954937,8.95176501086092,9.807,-10.9183395403761,2.19162591960239,408.453145712246,75.42,-973.725671918443,16.8545352152965,934.749837368,76.8535341791027,1352.0,5.46021840873635
2024,,406,DANIELI & C. OFFICINE MECCANICHE S.P.A.,Italy,ITA,Industrials,Industrial Engineering,40.0,33.3333333333333,4219.057,2.73641902061544,0.94807915607682,156.753,16.942324477966,3.71535629881274,25.5178529278547,222.882,-16.8285574615921,5.28274446161785,1455.311312423,62.1867755659406,10383.0,8.4612973989345
2024,,407,PFEIFFER VACUUM TECHNOLOGY AG,Germany,DEU,Industrials,Industrial Engineering,39.874,5.36691065718891,884.561,-7.49698562406731,4.50777278220496,70.999,-27.5926775789098,8.02646736629808,56.161354385273,56.487,-48.7892441728693,6.38587954929055,1511.725328686,-0.13037611230192,3991.0,-0.299775168623532
2024,,408,DSV A/S,Denmark,DNK,Industrials,Industrial Transportation,39.8240768054922,-9.17431192660554,22406.8760224195,10.8240209569918,0.177731499766615,280.51167904744,3.05418719211808,1.25189999162208,14.1969407265774,2158.27723993671,-9.18016137222818,9.63220949576914,49542.0837181349,42.3112810821426,73338.0,-0.324829770172744
2024,,409,PARROT,France,FRA,ICT producers,Technology Hardware & Equipment,39.674,-12.7928957664747,78.054,20.1181883935304,50.828913316422,2.249,190.568475452196,2.88133856048377,1764.07292129835,-7.041,-76.5557886325042,-9.02067799215927,87.197678925,18.286321919733,395.0,-2.22772277227723
2024,,410,INTERPUMP GROUP S.P.A.,Italy,ITA,Industrials,Industrial Engineering,39.658,7.41312532163268,2078.399,-7.21594579380093,1.90810330451468,129.186,-20.113535173642,6.21564964186376,30.6983728887031,337.814,-21.2222406190024,16.2535682513319,4644.790665426,-8.98228969578387,9310.0,-0.299850074962519
2024,,411,SCOUT24 SE,Germany,DEU,Others,General Retailers,39.46,0.532470510305478,566.34,11.2403116001524,6.96754599710421,0.884,20.1086956521739,0.156089981283328,4463.80090497738,254.168,4.99859543599319,44.8790479217431,6363.749885559,32.993729606228,1163.0,7.98514391829155
2024,,412,EVOTEC SE,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,39.349,-16.1216746248295,796.967,1.98879996314429,4.937343704319,117.468,-44.9336914790386,14.7393806769916,33.4976333980318,-112.261,136.304123602837,-14.0860286561426,1436.090309171,-61.9840558522061,4827.0,-4.6235921754594
2024,,413,HANSA BIOPHARMA AB,Sweden,SWE,Health industries,Pharmaceuticals & Biotechnology,39.0335107775548,-10.726011676064,14.950344707217,27.7581398123702,261.087697588084,0.0101230473863339,-59.1549295774648,0.0677111303089031,385590.517241379,-55.1213893009861,-20.1632036038268,-368.696443998226,231.986033362834,92.6323076985009,148.0,-6.91823899371069
2024,,414,GERRESHEIMER AG,Germany,DEU,Industrials,General Industrials,38.903,-8.95836746156187,2035.903,2.28170406624311,1.91084742249508,369.846,12.7452086197594,18.1661896465598,10.5187023788279,186.114,-10.355324570234,9.14159466339997,2592.227105408,-13.7851804472241,11977.0,6.11322760698148
2024,,415,VETOQUINOL S A,France,FRA,Health industries,Pharmaceuticals & Biotechnology,38.838,10.924513752035,539.196,1.87522082260318,7.20294660939621,14.545,-2.35633727175081,2.69753484818137,267.019594362324,70.82,7.29652748318282,13.1343704330151,889.95447793,-26.8554683498299,2501.0,0.724929520741039
2024,,416,SENER GRUPO DE INGENIERIA SOCIEDAD ANONIMA,Spain,ESP,Aerospace & Defence,Aerospace & Defence,38.73,73.9579590370104,695.407,31.4092049766436,5.56940036554133,10.661,-45.3506253844577,1.53305905750158,363.286746083857,71.928,74.8116463325718,10.3432953651603,,,3592.0,12.1098626716604
2024,,417,PIERER INDUSTRIE AG,Austria,AUT,Automobiles & Parts,Automobiles & Parts,38.655,-83.0181965153366,2677.09,-25.5688840017405,1.44391858323777,153.183,-27.2870108417035,5.72199664561147,25.2345234131725,-1332.172,-740.334930759507,-49.7619430052781,,,4509.0,-59.1576086956522
2024,,418,ICEYE OY,Finland,FIN,Aerospace & Defence,Aerospace & Defence,38.566,13.0669324811633,103.034,14.9266050952572,37.4303627928645,56.971,92.6974463047522,55.2933982957082,67.6940899756016,-49.15,43.1525601444632,-47.7027000795854,,,592.0,23.3333333333333
2024,,419,NILFISK HOLDING A/S,Denmark,DNK,Others,Household Goods & Home Construction,38.4,16.012084592145,1027.9,-0.551470588235277,3.73577196225314,13.9,61.6279069767442,1.35227162175309,276.258992805755,65.5,7.02614379084967,6.37221519603074,381.631368557418,-11.2925566570348,4794.0,2.04342273307791
2024,,420,BIOINVENT INTERNATIONAL AB,Sweden,SWE,Health industries,Pharmaceuticals & Biotechnology,38.3812723623353,17.335499637171,3.89964220263548,-37.4679895327522,984.225484491788,0.875643598917881,-24.5790739627181,22.4544600098465,4383.20709587403,-41.1706955231696,27.307537664034,-1055.75571767444,221.090596107829,103.059819225631,112.0,7.69230769230769
2024,,421,COSMO PHARMACEUTICALS N.V.,Italy,ITA,Health industries,Pharmaceuticals & Biotechnology,38.037,68.2085526024853,266.788,187.549040741539,14.2573878885107,4.552,36.0023902001792,1.70622366823095,835.61072056239,148.882,2322.42108688578,55.8053585618544,1020.16094421688,23.7209779745063,322.0,3.87096774193548
2024,,422,COOPERATIEVE RABOBANK U.A.,Netherlands,NLD,Financial,Banks,38.0,0.0,16130.0,2.3607056733088,0.235585864848109,1573.0,22.6032735775526,9.75201487910725,2.41576605212969,6815.0,14.3648263131398,42.2504649721017,,,49272.0,0.284946674265245
2024,,423,ALLNEX HOLDING GMBH,Germany,DEU,Chemicals,Chemicals,37.8,-11.4754098360656,2224.5,-17.6019557728636,1.69925826028321,127.9,-18.6904005085823,5.74960665318049,29.5543393275997,36.5,-84.061135371179,1.64081816138458,,,3983.0,0.860977462648772
2024,,424,MATERIALISE NV,Belgium,BEL,Industrials,Industrial Metals & Mining,37.791,18.8919650160448,266.765,4.15340827011599,14.1664011395798,24.649,166.908500270709,9.2399677618878,153.316564566514,4.519,489.947780678851,1.69400033737559,400.262942484592,14.05828604607,2514.0,3.15962248666393
2024,,425,SALVATORE FERRAGAMO SPA,Italy,ITA,Others,Personal Goods,37.692,-9.20871973985307,1035.106,-10.4789448148401,3.64136619824443,61.308,5.54694762937713,5.92287166724954,61.4797416324134,-49.143,-167.786253224271,-4.74762971135323,1142.708296781,-44.5536448830689,3585.0,-2.5020397062823
2024,,426,SBM OFFSHORE N.V.,Netherlands,NLD,Energy,"Oil Equipment, Services & Distribution",37.5397054576956,2.63157894736835,3972.47088266436,-7.30008984725965,0.944996365398593,76.0419674655886,-38.2812499999998,1.91422340683305,49.3670886075949,862.450668976802,-22.4913494809691,21.7106857281318,2991.088588936,25.806381903932,6417.0,8.12131423757372
2024,,427,FAGERHULT GROUP AB,Sweden,SWE,ICT producers,Electronic & Electrical Equipment,37.4552753294354,13.635160180037,724.784012566541,-2.98000093453586,5.1677844268118,15.5685487389825,-5.00532481363108,2.14802595932718,240.582959641255,64.67405532769,-17.7652019529516,8.92321770435746,836.562296993582,-18.0300075557061,4007.0,-1.78921568627451
2024,,428,AHLSTROM OYJ,Finland,FIN,Others,Forestry & Paper,37.4,0.537634408602139,2965.4,-0.25227891957348,1.26121265259324,161.9,-22.5358851674641,5.45963445066433,23.100679431748,74.6,-51.1780104712042,2.51568085249882,,,6869.0,-1.03731450799597
2024,,429,NYXOAH SA,Belgium,BEL,Health industries,Health Care Equipment & Services,37.359,11.9706279034917,4.521,3.97884084636615,826.343729263437,1.165,-53.4,25.7686352576864,3206.78111587983,-59.256,27.4925771332673,-1310.68347710683,309.149217466,153.193332362865,184.0,25.1700680272109
2024,,430,SAF-HOLLAND SE,Germany,DEU,Automobiles & Parts,Automobiles & Parts,37.261,2.42447565903407,1876.747,-10.89290038316,1.98540346674325,48.505,-11.6371850691345,2.58452524501171,76.8188846510669,159.176,-2.04614125451537,8.48148418513524,666.388367213,-4.36482123555853,4935.0,-2.41249752817876
2024,,431,NANOBIOTIX,France,FRA,Health industries,Pharmaceuticals & Biotechnology,36.024,8.6303600506604,0.0,-100.0,,0.846,157.926829268293,,4258.15602836879,-68.263,154.9124313828,,142.531180546,-54.4578314722924,106.0,3.92156862745098
2024,,432,BOLLORE SE,France,FRA,Industrials,Industrial Transportation,35.9,22.5255972696246,3816.0,-79.1888221724121,0.940775681341719,34.7,-87.6204067070995,0.909329140461216,103.458213256484,47.3,-95.5922094865343,1.2395178197065,16927.1071801,1.42738942868057,3162.0,-96.5361990206711
2024,,433,TARKETT,France,FRA,Construction & Materials,Construction & Materials,35.6,15.210355987055,3331.9,-0.927715500579817,1.06845943755815,96.0,3.33692142088266,2.88123893274108,37.0833333333333,27.8,-78.0063291139241,0.834358774272937,688.2779505,12.6609478949332,11635.0,-1.71481669200879
2024,,434,SCHALTBAU HOLDING AG,Germany,DEU,Automobiles & Parts,Automobiles & Parts,35.472,-14.4696549562366,474.123,-6.68762042341809,7.48160287520327,28.24,-37.9926662714358,5.95626029532421,125.609065155807,-29.846,-263.459116052358,-6.29499096226085,,,2687.0,-7.31286650569162
2024,,435,ALIAXIS SA,Belgium,BEL,Construction & Materials,Construction & Materials,35.335,0.298041441952892,3913.944,-3.57373561284276,0.902797791690428,238.02,-13.6027877093958,6.08133381571121,14.8453911436014,240.388,-43.8202719851551,6.1418354478245,,,15945.0,0.554959954594186
2024,,436,VERVE GROUP SE,Sweden,SWE,ICT services,Software & Computer Services,35.263,-11.4217533283095,437.005,35.7238470592985,8.06924405899246,3.734,635.03937007874,0.854452466218922,944.376004284949,93.865,-5.18878406496839,21.4791592773538,,,685.0,-3.11173974540311
2024,,437,SWARCO AG,Austria,AUT,Financial,Real Estate Investment & Services,35.215,-3.06908890723918,1251.804,2.84004554588519,2.81314007624197,97.595,13.5168771954312,7.79634831011884,36.0827911265946,91.438,16.0704765289802,7.30449814827241,,,5554.0,1.87087307410125
2024,,438,EPENDION AB,Sweden,SWE,ICT producers,Electronic & Electrical Equipment,35.183698403002,13.4724825641285,197.061261890217,-8.60187635060798,17.8541931912538,3.48477179509556,50.4483460176326,1.76836977580958,1009.64139036362,21.5297146347849,-24.5376686140763,10.9253916412953,246.161761991653,-22.4001462782368,861.0,-0.920598388952819
2024,,439,WITHSECURE OYJ,Finland,FIN,ICT services,Software & Computer Services,35.161,-19.6209765910753,147.357,3.18250567179228,23.8610992351907,5.929,14.9253731343284,4.02356182604152,593.034238488784,-41.29,-9.85897044055364,-28.0203858656189,133.306750545,-26.930500064591,731.0,-32.7506899724011
2024,,440,GALP ENERGIA SGPS S.A.,Portugal,PRT,Energy,Oil & Gas Producers,35.0,-22.2222222222222,21311.0,2.60965862583658,0.164234432921965,1377.0,30.3977272727273,6.46145183238703,2.54175744371823,2553.0,-8.16546762589928,11.9797287785651,10804.599380895,13.2778412215398,7086.0,0.45364332293734
2024,,441,FIVES,France,FRA,Industrials,Industrial Engineering,34.84,18.3504314151777,2280.933,-4.75153869827734,1.52744512881352,55.334,68.6241048301082,2.42593710556163,62.9630968301587,114.443,20.1022164385862,5.01737666121714,,,9261.0,3.89275297285169
2024,,442,GLEN DIMPLEX EUROPE HOLDINGS LIMITED,Ireland,IRL,Others,Household Goods & Home Construction,34.138,10.7908999448285,875.221,-9.08768901090568,3.90050055928731,21.044,26.4283568639231,2.40442128331016,162.22201102452,-15.456,-164.911175507119,-1.76595397048288,,,4509.0,-1.87159956474429
2024,,443,PROQR THERAPEUTICS N.V.,Netherlands,NLD,Health industries,Pharmaceuticals & Biotechnology,34.025,46.9508508249115,18.905,190.221062327295,179.978841576303,1.418,3.42815463165572,7.50066120074054,2399.50634696756,-30.472,-4.35355786433975,-161.184871727056,268.373596875542,84.1005109897606,163.0,13.1944444444444
2024,,444,SOLVAY SA,Belgium,BEL,Chemicals,Chemicals,34.0,-92.2018348623853,5130.0,-52.9530447542186,0.662768031189084,272.0,-71.8717683557394,5.30214424951267,12.5,427.0,-60.6088560885609,8.32358674463938,3299.109106405,12.3692764579811,8996.0,-59.1053732157469
2024,,445,WUESTENROT & WUERTTEMBERGISCHE AG,Germany,DEU,Financial,Nonlife Insurance,34.0,-24.1071428571429,6072.0,8.6383404241082,0.559947299077734,33.0,-33.7336091086166,0.543478260869565,103.030303030303,27.0,-86.5815172825088,0.444664031620553,1081.871765224,-13.493245421328,7565.0,1.0688042752171
2024,,446,BAUER AKTIENGESELLSCHAFT,Germany,DEU,Construction & Materials,Construction & Materials,33.976,0.926806083650183,2035.882,19.8856897889866,1.668859000669,181.558,28.8632427675099,8.91790388637455,18.7135791317375,101.445,10.4079144990314,4.98285264077191,,,11542.0,-5.38568735142225
2024,,447,KEMIRA OYJ,Finland,FIN,Chemicals,Chemicals,33.8,-1.16959064327487,2948.1,-12.8734816916393,1.14650113632509,167.3,-18.3504148365056,5.67484142328958,20.2032277346085,358.0,8.9470480827754,12.1434144024965,3032.28678375,16.2596747669809,4746.0,-4.04367165386171
2024,,448,GH RESEARCH PLC,Ireland,IRL,Health industries,Pharmaceuticals & Biotechnology,33.6846664741554,17.488081649097,0.0,,,0.0471652709596689,-51.0,,71418.3673469388,-48.4281451535278,22.0513318131096,,350.560377266199,21.4651748714794,50.0,2.04081632653061
2024,,449,UNIBEL,France,FRA,Others,Food Producers,33.5,9.83606557377049,3738.9,2.57894592444237,0.895985450266121,194.5,13.543490951547,5.20206477841076,17.2236503856041,217.0,2.11764705882353,5.80384605097756,2277.10056,-2.00000000000001,11046.0,1.32085855806274
2024,,450,L'OCCITANE INTERNATIONAL S.A.,France,FRA,Others,Personal Goods,33.486,38.8538729474208,2841.088,11.7684478121247,1.1786329744098,73.685,34.2583313594373,2.59354866867904,45.4447988057271,260.9,16.7207247511464,9.18310168498829,,,9516.0,2.82009724473258
2024,,451,XBRANE BIOPHARMA AB,Sweden,SWE,Health industries,Pharmaceuticals & Biotechnology,33.2410332489746,25.5228071100449,17.3419146522384,-16.7587515551106,191.680295489656,0.0437210925909765,-92.6225887203652,0.252112257889201,76029.7405189621,-19.100008726765,-29.3874917326709,-110.137831432008,21.4627643044138,-15.8194884679376,71.0,-20.2247191011236
2024,,452,CAIXA GERAL DE DEPOSITOS,Portugal,PRT,Financial,Banks,33.12,-34.9772263232292,3665.903,17.8544963194411,0.903460893537008,269.504,-37.4593317646185,7.35164023707119,12.2892424602232,2555.201,45.9997223080883,69.7018169875199,,,10938.0,-2.14707461084273
2024,,453,INDUTRADE AB,Sweden,SWE,ICT producers,Electronic & Electrical Equipment,33.0744393053495,3.2697547683925,2840.03839776595,2.22710852834922,1.16457718780728,42.3248101928615,-6.55105973025046,1.49029006882989,78.1443298969072,352.47403787416,-2.76841598459325,12.410889872173,8806.86252043321,5.80634806156265,9563.0,2.8169014084507
2024,,454,SAIPEM SPA,Italy,ITA,Industrials,Industrial Engineering,33.0,3.125,14549.0,21.5150755867368,0.226819712695031,326.0,-30.9322033898305,2.24070382844182,10.1226993865031,606.0,40.6032482598608,4.16523472403602,,,29694.0,-7.30184497237224
2024,,455,CEZ A.S.,Czechia,CZE,Energy,Electricity,32.9958308516974,30.804344404218,13512.9243597379,1.17098316210044,0.244179793901676,2148.73932896565,20.8162171816396,15.9013642921578,1.5355902136152,3710.26404605916,10.5677300265051,27.4571510006671,20447.1857071665,-0.135904983767783,33617.0,10.0320764598062
2024,,456,VALLOUREC,France,FRA,Industrials,Industrial Engineering,32.334,9.33621884827377,4033.919,-21.1157476584067,0.801553030688023,166.678,-21.5950250722061,4.13191241569303,19.3990808625014,583.335,-44.6024588840625,14.4607514429516,3789.487615847,17.5389971583119,13202.0,-14.7267794858545
2024,,457,VIRIDIEN SA,France,FRA,Energy,"Oil Equipment, Services & Distribution",32.0531331215709,-22.3776223776223,1165.94474925402,12.6266852626689,2.74911252373483,16.6522283184137,-61.7256637168142,1.42821761743581,192.485549132948,151.698912311098,33.5593220338984,13.0108148270453,365.26943296,-19.0265160438785,3378.0,-3.89758179231863
2024,,458,BRUECKNER GROUP SE,Germany,DEU,Industrials,Industrial Engineering,32.0,41.5929203539823,1176.61179912,-3.074399034422,2.71967355961696,41.82810161,86.4935639258081,3.55496193742776,76.5035915288817,109.87494559,-20.7885874793322,9.33824951204608,,,2751.0,8.34974399369831
2024,,459,ILIAD,France,FRA,ICT services,Mobile Telecommunications,32.0,23.0769230769231,10024.0,8.4731089708906,0.319233838786911,2296.0,6.14886731391586,22.9050279329609,1.39372822299652,1640.0,27.0333075135554,16.3607342378292,,,18234.0,2.91810125867811
2024,,460,DRAUPNIR HOLDING B.V.,Netherlands,NLD,Health industries,Pharmaceuticals & Biotechnology,31.602,2.98171864307361,642.209,5.37897832065477,4.92082795476239,95.55,47.9193758127438,14.8783340003021,33.0737833594976,-9.695,-85.454954617058,-1.50963315680721,,,2229.0,2.86109829257037
2024,,461,BREMBO SPA,Italy,ITA,Automobiles & Parts,Automobiles & Parts,31.465,8.83777239709443,3840.643,-0.222357777014566,0.819263857640504,363.964,-1.3872180858558,9.47664232265274,8.64508577771428,362.989,-5.3552804488851,9.4512559485482,3036.355156822,-18.0810801847495,14214.0,4.10136223817196
2024,,462,OLINK PROTEOMICS AB,Sweden,SWE,Health industries,Pharmaceuticals & Biotechnology,31.4218266864473,54.0127480583305,120.626494196701,-6.19283680378494,26.0488600748099,2.65056715245658,-77.0437201285053,2.19733415126398,1185.47559367908,46.0552542106641,-900.954828287185,38.1800486844653,,,394.0,8.83977900552486
2024,,463,SOCIETE BIC,France,FRA,Others,Household Goods & Home Construction,31.172,-10.4098407771455,2196.635,-2.94727884694403,1.4190796377186,80.544,-14.6182712489664,3.66669929232667,38.701827572507,327.017,3.98757301805856,14.8871797089639,2655.430103846,-0.0482790361599413,13404.0,-8.46138086457693
2024,,464,BEUMER GROUP GMBH & CO. KG,Germany,DEU,Automobiles & Parts,Automobiles & Parts,31.125,17.147803831533,1155.82,4.48241511289655,2.69289335709713,25.217,34.5193641310146,2.18174110155561,123.428639409922,98.054,26.4609154339219,8.48350089114222,,,5479.0,11.0233029381966
2024,,465,BMTS TECHNOLOGY HOLDING GMBH,Germany,DEU,Automobiles & Parts,Automobiles & Parts,31.016,-0.209130980341692,597.553,53.989058082871,5.1905019303727,21.425,-4.85389466204814,3.58545601812726,144.765460910152,9.489,-121.630308418245,1.58797629666322,,,1532.0,19.8748043818466
