Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%)
2024,598,BEIERSDORF AG,Germany,EU,DEU,Others,Personal Goods,354.0,10.625,9850.0,4.26590451995342,3.59390862944162,437.0,-15.4738878143133,4.43654822335025,81.0068649885583,1341.0,17.117903930131,13.6142131979695,30739.599243164,-9.77622823030079,22791.0,3.79360597504326
2024,599,BEAM THERAPEUTICS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,353.798248147079,-15.9631991330213,61.1396669554336,-83.1833501452176,578.672187411443,8.61103089806526,-73.479188900747,14.0841966056866,4108.66308964901,-400.007700452402,135.469303340227,-654.252337919961,1976.68725952332,-6.85382576782305,483.0,10.7798165137615
2024,600,"SHANGHAI TUNNEL ENGINEERING CO.,LTD.",China,China,CHN,Construction & Materials,Construction & Materials,352.65024608284,-1.17246867960108,9074.61668882676,-7.24825179711771,3.88611726726756,156.752663475004,-42.3227455293305,1.72737503797827,224.9724108446,502.402880072,-30.2508834225684,5.53635373591691,2981.09551679779,24.8290973064523,17492.0,-2.703304038269
2024,601,ELASTIC N.V.,Netherlands,EU,NLD,ICT services,Software & Computer Services,352.062758687073,7.39709777253162,1427.75628068149,17.0418544315137,24.6584633141329,4.18230821060737,25.9420289855071,0.292928720902638,8417.90563866514,-52.648955626143,-56.2371484578151,-3.68753101201648,9059.85280192004,70.3830867639137,3537.0,10.9821148415438
2024,602,"WILL SEMICONDUCTOR CO., LTD. SHANGHAI",China,China,CHN,ICT producers,Electronic & Electrical Equipment,351.732696610974,12.8168724664095,3393.06622949376,22.4065352085887,10.3662196025997,164.653787249614,19.0973962256416,4.85265468202134,213.619560464619,397.622623894611,198.709698975862,11.7186814816148,16744.4609044605,-1.99456554303964,5376.0,12.0
2024,603,HANON SYSTEMS CORP.,South Korea,ROW,KOR,Automobiles & Parts,Automobiles & Parts,351.099537904252,7.83991289013283,6525.94280466599,4.59650519734529,5.38005845918875,256.650455498483,-50.8171166328442,3.93277206344776,136.800668139211,62.355091729922,-65.544635164916,0.955495529095638,1401.62572221345,-44.8142121968037,22548.0,-1.18327636076781
2024,604,ROHM COMPANY LIMITED,Japan,Japan,JPN,ICT producers,Technology Hardware & Equipment,351.067091868024,28.8634266033359,2750.31276830614,-4.12886399589557,12.7646242970482,832.773212314485,-18.3318999476762,30.2792184914799,42.1563862377754,-431.914632650558,-262.549911140859,-15.7042005414012,3567.74695787713,-41.8558322437794,22608.0,-3.04901582400618
2024,605,ALIGN TECHNOLOGY INC,US,US,USA,Health industries,Health Care Equipment & Services,350.565020694966,5.00879393362746,3849.2751949177,3.54072486057374,9.10729950297724,111.252286071807,-34.9636498683292,2.89021388282907,315.108150198996,646.610838386755,8.72254681405463,16.7982491675444,14983.0744145055,-25.3589527934478,20945.0,-3.07727903748265
2024,606,GENSCRIPT BIOTECH CORPORATION,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,349.312734623159,-16.1556464823128,996.443353547021,23.3078309385382,35.0559551006805,141.183944556743,-4.54634197133936,14.1687878246338,247.41675529739,-332.902107998845,-15.3564138835725,-33.4090349254495,2614.40205535773,-49.3636560049497,5568.0,-19.7347556580654
2024,607,"IMMUNOVANT, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,347.403022427568,69.5018973549745,0.0,,,0.730580421599769,110.833333333333,,47551.6469038209,-421.746077582058,54.1296280010555,,2684.1608090338,-41.5176733382005,362.0,74.8792270531401
2024,608,AMDOCS LIMITED,US,US,USA,ICT services,Software & Computer Services,347.288478198094,-3.74998332688645,4817.58494561555,2.40281940849702,7.20876709219541,101.544903263067,-15.171032952188,2.10779684031274,342.004834352338,731.250360958706,4.80141152255996,15.1787746186855,9183.67993103194,-7.16150352043988,29058.0,-5.33311614269425
2024,609,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO., LTD.",China,China,CHN,Industrials,General Industrials,346.741260401145,8.24530535758992,23428.335684992,39.0069373471316,1.48000807681471,470.621629106062,-34.8254171860682,2.00877106864889,73.6772895584451,1052.01772315483,90.891951938228,4.49036473311565,2072.4013467067,11.228459839603,50686.0,0.106651919734555
2024,610,"ROBINHOOD MARKETS, INC.",US,US,USA,Financial,Financial Services,346.520358071037,-2.17391304347811,2840.5043796323,58.2305630026807,12.1992544900034,12.5132351525652,549.999999999999,0.440528634361234,2769.23076923077,1014.53460390798,-298.867924528302,35.7167062012878,27385.082048786,204.522401932004,2300.0,4.54545454545455
2024,611,ZHEN DING TECHNOLOGY HOLDING LIMITED,Taiwan,ROW,TWN,ICT producers,Electronic & Electrical Equipment,345.584588745099,21.2074118585266,5063.84517358458,13.3857791472833,6.82454887341012,479.55828778256,-36.7888202885104,9.47023993316706,72.0631042251517,341.760182183428,32.2783463157279,6.74902510776221,3370.85400231804,10.6979076542374,48141.0,3.10110723234746
2024,612,"AVIC AIRBORNE SYSTEMS CO., LTD.",China,China,CHN,Aerospace & Defence,Aerospace & Defence,344.965863475004,-22.076767817817,3148.98858697797,-17.6757679348333,10.9548146633984,263.480837453351,39.194768386639,8.36715758650015,130.926357608864,145.147682166075,-47.1384016980513,4.60934290985699,7734.44842583058,-0.77848722902865,32946.0,-0.489307720188474
2024,613,PROCORE TECHNOLOGIES INC,US,US,USA,ICT services,Software & Computer Services,344.669361825007,9.7961236197946,1108.58407931466,21.2311449353165,31.0909536097691,18.4262200404274,85.4043583535111,1.66214005633373,1870.53753330199,-129.488882471845,-37.6261724708708,-11.6805648653999,10722.2942001555,12.855183973378,4203.0,13.7791012452626
2024,614,TEMENOS GROUP AG,Switzerland,ROW,CHE,ICT services,Software & Computer Services,343.36509769949,0.621972994242831,1005.01010684378,4.38711728572833,34.1653377773307,4.83780922129175,-48.3930588356094,0.481369210951004,7097.53282928771,222.556550197324,15.9682410709358,22.14470766829,5131.71983662149,-23.3532356581776,6427.0,-5.10851912003543
2024,615,FERRING HOLDING S.A.,Switzerland,ROW,CHE,Health industries,Pharmaceuticals & Biotechnology,342.957,3.54512929668041,2342.861,6.66492751089477,14.6383844368061,145.718,-5.13521607228885,6.21966049202236,235.356647771723,188.537,35.2101262191624,8.04729772700984,,,,
2024,616,JTEKT CORPORATION,Japan,Japan,JPN,Industrials,Industrial Engineering,342.603949466454,-5.16729192483335,11556.463878327,-0.375732750234851,2.9646088377343,541.506194039004,50.3047015967043,4.68574297242035,63.2687037078983,325.113455169876,-14.7646150877871,2.81326068763641,2222.1014402463,-26.0860127370342,45018.0,-1.52897171730428
2024,617,ENNOCONN CORPORATION,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,341.758766250048,26.9864868464131,4318.11657261526,20.3407970024839,7.91453311884682,89.4512373192841,106.260764046656,2.07153363775698,382.061530384634,165.84948628167,4.02406088378239,3.84078297777921,1177.23283090675,12.8111579727947,,
2024,618,COLGATE PALMOLIVE CO,US,US,USA,Others,Personal Goods,341.70757532005,3.49854227405252,19348.3492155164,3.309862774323,1.76608128948809,539.994224660699,-20.4255319148936,2.79090592507836,63.2798573975044,4108.19135624218,7.12851405622488,21.2327744888314,71493.4083313044,13.8810237845591,34000.0,0.0
2024,619,SHANDONG IRON AND STEEL COMPANY LTD,China,China,CHN,Industrials,Industrial Metals & Mining,341.610783000804,29.9095055188475,10825.6422847837,-9.26329149128251,3.15557057968713,44.9189537246317,-51.1543919406251,0.414931073307021,760.504763968887,-299.669518944259,695.49829344115,-2.76814540016225,2045.76768732928,5.84171898226603,16031.0,-3.04807983066223
2024,620,TOMTOM N.V.,Netherlands,EU,NLD,ICT producers,Electronic & Electrical Equipment,340.157,2.49953293839004,574.382,-1.77474519460976,59.2213892496631,5.576,-52.9729273846673,0.970782510593995,6100.37661406026,-20.29,1.4094362255098,-3.53249231347779,623.74997139,-26.1975172902611,3621.0,-2.05572085474709
2024,621,DEUTSCHE BAHN AKTIENGESELLSCHAFT,Germany,EU,DEU,Others,Travel & Leisure,340.0,12.5827814569536,47134.0,-4.21670832571278,0.721347647133704,17874.0,10.3060972599358,37.9216701319642,1.90220431912275,-2355.0,111.021505376344,-4.99639326176433,,,296662.0,-9.21687613416937
2024,622,CHEVRON CORPORATION,US,US,USA,Energy,Oil & Gas Producers,339.782462219655,10.3124999999998,186171.912599865,-1.77692686617978,0.182510056148986,15832.1301376456,3.9105439383414,8.50403797036411,2.14615758754863,27047.8390605448,-6.49851928260082,14.5284209002451,250544.629855229,-6.97858593198552,45298.0,-0.662280701754386
2024,623,NIPPON SHINYAKU CO LTD,Japan,Japan,JPN,Health industries,Pharmaceuticals & Biotechnology,339.218692505826,57.7306946503938,982.656690788667,8.07864827493169,34.5205701732488,20.5568502391758,-33.7287465401343,2.09196664835988,1650.1491646778,223.310437875629,17.7918674991104,22.7251734984273,1652.18290158717,-14.208840910642,2243.0,1.35562584726615
2024,624,VERTIV HOLDINGS CO,US,US,USA,ICT producers,Electronic & Electrical Equipment,338.916161324478,16.0131795716639,7711.81056887092,16.7356335237208,4.39476771761652,160.746943882953,30.5707584050035,2.08442547242817,210.838323353294,1330.2531523727,56.1934900542494,17.2495569035672,41045.2797420794,134.216290581995,31000.0,14.8148148148148
2024,625,ASELSAN ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,Türkiye,ROW,TUR,ICT producers,Electronic & Electrical Equipment,337.673638709537,44.511773544964,3272.04016637087,63.3388544369861,10.3199722967968,164.057848720098,13.887357254047,5.01393138159609,205.825957943437,715.808145422079,215970.928237446,21.8765085092463,9026.26259714514,61.6701076007198,12014.0,4.01731601731602
2024,626,"FAW JIEFANG GROUP CO.,LTD.",China,China,CHN,Automobiles & Parts,Automobiles & Parts,337.661582220142,-10.1719735762036,7725.01500119077,-8.33027957823407,4.37101522997811,199.607116525787,-32.7656635699251,2.58390587584644,169.163098038401,-237.103242423483,124.580793807991,-3.06929167628716,4998.36819443443,-3.53067787237939,19816.0,-0.939812037592481
2024,627,"INNOVENT BIOLOGICS, INC.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,337.386625875279,9.29457372619808,1242.45223055926,51.8173014484212,27.1548971925796,127.340999301096,-13.7325406361527,10.249166621382,264.947367876023,-92.0683607400472,-36.8537677529873,-7.41021332454809,7432.41864176789,-10.9031456644317,5659.0,16.1535303776683
2024,628,TOYOTA BOSHOKU CORPORATION,Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,336.894394701337,9.26485798392861,11984.6559548632,0.0303538294194819,2.81104769273439,445.664172697167,12.3826608725238,3.71862299907177,75.5937801018301,247.270943211088,-48.6402139991083,2.06322938382515,2308.34700063243,-21.9272571783765,45004.0,-4.18973005194584
2024,629,"FUJIAN STAR-NET COMMUNICATION CO., LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,336.798939249403,-4.27067713197104,2209.89726264687,5.34731708784957,15.2404794984002,88.3788812390384,54.3993478364234,3.99923031413614,381.085316455254,56.9765234884549,71.8835800227492,2.57824309082189,1460.67381618898,5.09359563021079,11152.0,-10.726865193724
2024,630,LIGHT & WONDER INC,US,US,USA,Others,Travel & Leisure,335.932236018866,11.5015974440896,3068.63028202907,9.85527222605119,10.9473023839398,282.991625758013,21.4876033057852,9.22208281053951,118.707482993197,733.468091250361,24.9180327868852,23.9021329987453,7342.41825106413,3.81647824776112,6800.0,4.61538461538462
2024,631,WISETECH GLOBAL LIMITED,Austria,EU,AUT,ICT services,Software & Computer Services,335.857381349869,42.2115627366829,621.094681612211,27.5342801175318,54.0750695977729,14.9057953732411,-8.08823529411755,2.39992320245752,2253.2,226.985451943716,26.7732267732271,36.5460305270232,18691.3640424248,31.0987008474299,3494.0,15.4659616655651
2024,632,"LENS TECHNOLOGY CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,335.546595768333,21.3431973360817,9217.19784761647,28.2727757518786,3.64044041709601,834.969029051996,16.3203650924823,9.05881638710745,40.1867116136397,440.319075326045,-26.6578975668144,4.77714683579142,14339.1986417493,66.0607586407758,136458.0,2.08191509257528
2024,633,"ARVINAS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,335.162190778708,-7.93231094658918,253.537395321975,235.541401273885,132.194381169324,1.73260179035518,-37.9310344827587,0.683371298405466,19344.4444444445,-240.83164885937,-37.683686176837,-94.9886104783598,1267.90901530227,-41.4747749993105,430.0,-3.37078651685393
2024,634,EQUINOR ASA,Norway,ROW,NOR,Energy,Oil & Gas Producers,334.969679468669,11.8971061093248,98663.9715083261,-4.06746031746062,0.339505570623013,11721.0511117528,15.1489361702127,11.8797681996449,2.85784676028579,29768.9864279526,-13.5392787251889,30.1720942030399,62859.1337557213,-27.5161653533376,24400.0,7.9646017699115
2024,635,ARCHER AVIATION INC,US,US,USA,Aerospace & Defence,Aerospace & Defence,334.873423813649,28.3290298782735,0.0,,,78.9296371161806,85.1015801354401,,424.268292682927,-490.615073635576,14.0523607070933,,3769.17853251073,152.396199178106,774.0,33.9100346020761
2024,636,"GUARDANT HEALTH, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,334.73192800077,-5.29447648926721,711.344691500626,31.0432876790058,47.0562207042878,33.7712965636731,71.2633017670602,4.74752914686556,991.172865897107,-426.984310328232,-21.4495550931869,-60.0249520984661,3633.26111306274,19.0063960039132,2021.0,13.6031478358628
2024,637,ACCIONA SA,Spain,EU,ESP,Construction & Materials,Construction & Materials,334.2,16.2434782608696,19190.0,12.7430820750837,1.74153204794164,2731.0,-5.63234277816171,14.2313705054716,12.2372757231783,1316.0,5.19584332533973,6.85773840541949,5962.918013691,-18.454617809691,66021.0,14.1382708365749
2024,638,"EVE ENERGY CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,334.133444774702,-0.761270907128112,6410.73892963354,-0.34649081905483,5.21208940876028,731.254848567246,10.8289973832323,11.4067170195784,45.6931595639157,413.935863993248,-6.21788691049388,6.45691344690136,11473.2854489496,10.8107074752819,29994.0,9.71140129485351
2024,639,"ZHUZHOU CRRC TIMES ELECTRIC CO., LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,333.863140717102,33.8355701048247,3284.70949955824,14.2667334342411,10.1641603545764,455.017534318832,15.7695939375535,13.8525959260637,73.3736868441565,542.880934949165,37.2866094929969,16.5275174264932,2186.71092440435,48.5543956085646,10010.0,19.7082037790002
2024,640,SYNAPTICS INCORPORATED,US,US,USA,ICT producers,Technology Hardware & Equipment,333.814611608432,3.12221231043715,1034.07450187699,11.9762351469673,32.2814856185422,24.833958995091,-23.6686390532544,2.40156380899189,1344.18604651163,569.255943786697,-749.176728869374,55.0497998696823,2972.60978337723,-4.73418659777265,1700.0,-0.932400932400932
2024,641,"INTERCONTINENTAL EXCHANGE, INC.",US,US,USA,Financial,Financial Services,333.044566368274,15.7190635451504,11320.6275868707,18.7619913157626,2.94192670691268,390.797959380114,113.684210526316,3.45208740753338,85.2216748768472,4147.65617480027,8.73075952561178,36.6380409829097,82354.4850060358,19.9232489376651,12920.0,-2.2840720012101
2024,642,"ASANA, INC.",US,US,USA,ICT services,Software & Computer Services,332.744248724613,4.71332331701662,696.771585330638,10.9381704939739,47.7551403831596,5.3604774280489,-27.8720373008677,0.769330658842123,6207.3621835159,-252.4410434113,-2.86521702093004,-36.2301001829042,2942.62256566153,26.3754877872079,1819.0,-1.14130434782609
2024,643,TCL ELECTRONICS HOLDINGS LIMITED,China,China,CHN,ICT producers,Technology Hardware & Equipment,332.538606449694,0.277872665178349,12309.7346503731,25.7466443700757,2.7014279015317,65.0835336985351,151.10121836926,0.52871597599029,510.941228222183,378.741169471779,50.2650120643306,3.07676144310958,1984.61519037126,150.427189065896,30510.0,23.9236393176279
2024,644,"89BIO, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,332.117624410434,182.285036406774,0.0,,,0.0144383482529599,275.000000000001,,2300246.66666666,-370.253152372702,154.395386365441,,798.8337165479,-19.7854134111419,93.0,32.8571428571429
2024,645,LEGO A/S,Denmark,EU,DNK,Others,Leisure Goods,332.001394513127,27.1700051361067,9966.07578642495,12.7605667991625,3.33131516986209,1182.25213870042,6.57560739755834,11.8627648839556,28.0821140977657,2512.93947276677,9.54524199205043,25.2149344096872,,,26765.0,6.48074474856779
2024,646,"SHENZHEN TRANSSION HOLDINGS CO.,LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,331.864070557673,11.5535114725979,9061.39527903419,10.3064687662765,3.66239481159732,84.4212405694091,-22.1734380758928,0.931658292898212,393.104944110389,660.792211796975,-26.5601297480904,7.29238921213252,14286.0890381283,-2.94982665519896,19870.0,14.676516419461
2024,647,SINOVAC BIOTECH LTD.,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,331.615169891231,-22.0745038826461,431.484262200404,-69.9704904106437,76.8545226192309,139.130811435172,-63.2953433185473,32.2447012842736,238.347758106584,-580.441813456541,29.3849900739687,-134.52212845412,,,3037.0,-14.6430578976953
2024,648,ELANCO ANIMAL HEALTH INCORPORATED,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,331.11945326788,5.19877675840993,4272.78852632592,0.498075616934549,7.74949312908314,141.495812879007,5.00000000000054,3.31155665690472,234.013605442177,122.24468187506,-115.065243179122,2.86100473079522,5762.45546317594,-17.956026790153,9000.0,-8.16326530612245
2024,649,CLAAS KOMMANDITGESELLSCHAFT AUF AKTIEN MBH,Germany,EU,DEU,Automobiles & Parts,Automobiles & Parts,330.77,9.37510333379626,4997.427,-18.6687387521983,6.61880603758694,142.634,4.14509663617047,2.85414874494415,231.901229720824,359.398,-30.3806614455101,7.19166082866243,,,11905.0,-1.86299563102795
2024,650,BAUSCH + LOMB CORPORATION,Canada,ROW,CAN,Health industries,Health Care Equipment & Services,330.156896717682,5.86419753086414,4611.60843199538,15.5571635311142,7.15925694009601,280.103956107421,60.7734806629829,6.0738885410144,117.86941580756,176.14784868611,40.7692307692307,3.81966186599874,6123.94229978143,6.7067079403495,13500.0,1.50375939849624
2024,651,RHEINMETALL AG,Germany,EU,DEU,Aerospace & Defence,Aerospace & Defence,330.0,14.1868512110727,9923.0,28.2041343669251,3.32560717524942,732.0,83.9195979899498,7.37680137055326,45.0819672131148,1397.0,77.5095298602287,14.0784037085559,26814.826996552,113.675794010489,28539.0,1.72880872602837
2024,652,BLUEPRINT MEDICINES CORPORATION,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,328.648570603523,-15.0693756933838,489.771874097603,104.035608308605,67.1023772463564,4.45663682741361,-71.1741999750965,0.909941354967533,7374.36285097192,-204.104341130041,-56.5634032476459,-41.6733487414115,5333.26221619055,-0.565301210518046,649.0,-0.916030534351145
2024,653,CHANGCHUN HIGH-TECH INDUSTRIES (GROUP) INC.,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,326.446977220999,37.4438813810596,1775.69492415967,-7.55464301150805,18.3841814705579,287.626334550921,4.02312430707214,16.1979589307571,113.496901363601,436.79165641871,-38.7183225141608,24.5983502276112,5239.13449004865,-32.2137263382966,11766.0,30.3134344888692
2024,654,DRAEGERWERK AG & CO. KGAA,Germany,EU,DEU,Health industries,Health Care Equipment & Services,325.741,1.89500223659062,3370.88,-0.0777826260173338,9.66338166888172,59.895,-7.95014446425277,1.77683572242263,543.853410134402,179.313,5.09617977001254,5.31947147332447,400.759986877,-8.98437933651319,16598.0,1.64737583440505
2024,655,KWS SAAT SE & CO. KGAA,Germany,EU,DEU,Others,Food Producers,325.565,3.605911518168,1943.238,6.78293572597459,16.7537378334512,136.06,34.494484203867,7.00171569308546,239.280464500955,207.656,-11.768279987933,10.6860816842816,1980.0,7.91367202631624,4673.0,-7.5568743818002
2024,656,"GOLDWIND SCIENCE & TECHNOLOGY CO., LTD.",China,China,CHN,Industrials,Industrial Engineering,325.468463597642,23.2432607876082,7452.71979217491,12.4841139369321,4.36710989643502,900.545936465655,20.9392626914672,12.0834535790705,36.1412394880152,465.279891340182,146.02803933819,6.24308848735611,4570.05459744404,27.6336335092069,11126.0,4.45967514787344
2024,657,KIMBERLY CLARK CORP,US,US,USA,Others,Personal Goods,325.344113966696,8.33333333333353,19306.9592838579,-1.82565708971659,1.68511317180178,694.003272692271,-5.87467362924275,3.5945757303819,46.8793342579751,2668.20675714698,18.2593856655288,13.8199222255459,42063.6552503593,7.09021164421379,38000.0,-7.31707317073171
2024,658,POLARIS INC.,US,US,USA,Automobiles & Parts,Automobiles & Parts,324.285301761478,-9.991985038739,6906.72827028588,-19.6879477077364,4.69520862948406,251.90104918664,-36.5729520116335,3.64718343228252,128.735192969048,185.773414188084,-68.8960515713134,2.68974551941356,3093.16248672465,-39.5790304695813,15000.0,-18.9189189189189
2024,659,ING GROEP NV,Netherlands,EU,NLD,Financial,Banks,324.0,31.7073170731707,22615.0,22.2498513433159,1.43267742648685,332.0,34.9593495934959,1.46805217775813,97.5903614457831,9300.0,-11.3610369805566,41.1231483528631,47620.02880768,0.641319279088945,61121.0,2.83844264225864
2024,660,"CYTOKINETICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,323.355472133988,3.01785073583306,17.7822697083454,145.338645418327,1818.41506982786,3.75974588507075,175.847457627119,21.1432283208834,8600.46082949308,-516.169024930215,8.06985016273527,-2902.71733246725,5343.52912778217,-31.7623007395753,498.0,17.7304964539007
2024,661,"JACK HENRY & ASSOCIATES, INC.",US,US,USA,ICT services,Software & Computer Services,322.664356530946,6.27237018555562,2286.3490230051,7.21019632658894,14.1126465506499,51.3600924054288,-8.19023366254867,2.24638022841862,628.239439259342,547.420348445471,16.2087165477092,23.9429913341035,10326.6710007839,-12.942198796278,7240.0,0.97629009762901
2024,662,SOCIETE NATIONALE SNCF,France,EU,FRA,Industrials,Industrial Transportation,321.0,14.2348754448399,43354.0,3.81704980842912,0.740416109240209,8699.0,6.54011022657685,20.0650459011856,3.69007931946201,2342.0,1.25378296584522,5.40203902754071,,,289500.0,2.37423351933971
2024,663,SVENSKA HANDELSBANKEN AB,Sweden,EU,SWE,Financial,Banks,320.621345667161,-12.4404194470926,5640.02094423597,3.82335459204165,5.68475452196382,82.8169997381971,14.0625,1.46838106732272,387.144362486828,3127.58530412776,-8.26272813371913,55.4534342168377,19381.652251374,4.34026040018086,12224.0,4.63065993323633
2024,664,KERRY GROUP PLC,Ireland,EU,IRL,Others,Food Producers,320.5,4.84134772652928,8244.2,2.79166614715161,3.88758157249945,305.8,8.47818375310395,3.7092743989714,104.807063440157,878.9,0.468678555098311,10.6608282186264,15794.825994,14.2250914584523,21647.0,-0.665381791483113
2024,665,SINOPEC ENGINEERING (GROUP) COMPANY LIMITED,China,China,CHN,Energy,"Oil Equipment, Services & Distribution",319.94672504055,13.9933706537493,8465.73523400103,14.1897510560223,3.77931409614069,40.2506824205821,-17.1575519066359,0.475454066398425,794.885218832826,195.905212770166,-8.98705143159597,2.31409567338404,1193.70989202649,70.4968448968734,15935.0,-0.932545850170967
2024,666,HUNDSUN TECHNOLOGIES INC.,China,China,CHN,ICT services,Software & Computer Services,319.923344565031,-7.86287901386214,867.837920965806,-9.61554946058783,36.8644117566322,54.8214351561985,-54.0483192487238,6.31701310023286,583.573457450536,84.2141632956628,-46.4002383859608,9.70390452654361,6991.45096975251,-2.97543684320265,10927.0,-17.1506558495716
2024,667,"SICHUAN CHANGHONG ELECTRIC CO.,LTD.",China,China,CHN,Others,Household Goods & Home Construction,319.823478740126,5.58770034681067,13673.6197934079,6.39811149204504,2.33898180271411,125.944282082998,-39.1990828688916,0.921074916414717,253.940451643021,266.412528259465,-8.17738407195512,1.94836870034885,5872.81530307651,82.423617682766,45376.0,-0.626341377951032
2024,668,RESMED INC,US,US,USA,Health industries,Health Care Equipment & Services,318.87958417557,7.72587594504506,4953.63076330734,9.83993117191927,6.43729012944572,86.5001443834825,-9.64709430927013,1.74619685068594,368.646302787514,1622.25719511021,21.7641376729345,32.7488517538819,23993.9995744468,-23.1683198501505,10600.0,6.2124248496994
2024,669,"CHINA SHIPBUILDING INDUSTRY GROUP POWER CO.,LTD",China,China,CHN,ICT producers,Electronic & Electrical Equipment,317.329799931428,14.1610006561821,6817.16621901019,14.6195173653068,4.6548637621088,143.28003141772,17.5496965970011,2.10175352653384,221.475244520488,230.047329928923,70.4118155296189,3.37453015722894,7269.43506002416,39.9756201589344,24499.0,-2.16835715997125
2024,670,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,France,EU,FRA,Chemicals,Chemicals,316.9,1.57051282051281,27057.8,-1.99148060678943,1.17119647569278,3525.1,3.88106324040784,13.028036277894,8.98981589174775,5378.0,19.2064723484429,19.8759692214445,90740.05427106,-1.63060703729523,66657.0,-1.65392900351146
2024,671,GEN DIGITAL INC.,US,US,USA,ICT services,Software & Computer Services,316.68110501492,-0.903614457831347,3787.66002502647,3.22665267576073,8.36086404066075,14.4383482529599,-24.9999999999999,0.381194409148667,2193.33333333333,1556.45394166907,38.087105038428,41.0927573062261,15124.0316297788,8.42744181924349,3500.0,2.94117647058824
2024,672,"STANLEY BLACK & DECKER, INC.",US,US,USA,Others,Household Goods & Home Construction,316.48859370488,-9.17127071823201,14790.355183367,-2.63226264328869,2.13983092211875,340.648763114833,4.48774726896948,2.30318176197635,92.9076010172365,618.442583501781,1267.02127659575,4.18139102025942,11914.3546582608,-17.1826298664997,48500.0,-3.96039603960396
2024,673,"APELLIS PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,315.304649148137,-7.56715116525165,752.109923958033,97.0208602817514,41.9226816591946,0.387910289729522,-47.8654592496766,0.0515762759369157,81282.8784119105,-158.801617095004,-68.0966350235245,-21.1141499449042,3820.75551794526,-43.6895783857721,705.0,0.427350427350427
2024,674,"HISENSE VISUAL TECHNOLOGY CO., LTD.",China,China,CHN,Others,Leisure Goods,315.012648376037,0.413917025362132,7718.30755916817,9.16652401802264,4.08136947071836,120.951824751757,70.9235161725539,1.56707702853956,260.444725842353,304.773830840136,-4.54196054927508,3.94871321858781,3405.47468671031,-4.14618374159305,18097.0,0.327087260228407
2024,675,"HUADONG MEDICINE CO.,LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,314.796256702227,59.1503960867347,5526.0516379294,3.15560193055712,5.6965855067576,227.851312768847,7.54668234934323,4.12322084008289,138.158631994183,569.367417423813,27.4478700731901,10.3033314693591,7994.67918408651,-16.4864891760268,18265.0,7.63745653839354
2024,676,"SK INNOVATION CO., LTD.",South Korea,ROW,KOR,Energy,Oil & Gas Producers,313.315928597069,15.0521398801179,48766.0935117319,-3.32716530962305,0.642487240692538,6544.98188166955,-10.7689808833215,13.4211732176066,4.78711682112626,205.912175048135,-83.4292449246654,0.422244556043017,11076.5393667007,20.1738357032689,,
2024,677,COSTAR GROUP INC,US,US,USA,ICT services,Software & Computer Services,313.11964577919,21.562032884903,2633.74723264992,11.4541751527496,11.8887508223083,614.014823370873,346.708683473389,23.3133542869673,50.9954538328892,4.52401578592742,-98.3351044987602,0.171771069366274,28250.0849844004,-17.2428280670546,6593.0,7.16840052015605
2024,678,"MONOLITHIC POWER SYSTEMS, INC.",US,US,USA,ICT producers,Technology Hardware & Equipment,312.588314563481,23.1771751952453,2124.45856194051,21.1978439073248,14.7137873227312,140.646838001733,153.774010906944,6.62036156041868,222.250509861892,519.162575801328,11.9613232143746,24.4374065515836,27782.4038409161,-3.89187383945447,4017.0,12.7104377104377
